STATE NAME,,DISTRICT NAME,,SUB DISTRICT NAME,VILLAGE NAME,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Kistaram,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Kodgal,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Chinna Adiryal,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Konded,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Malleboinpalle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Kodgal,,,,,,,,,,
TELANGANA,,MANCHERIAL,,Tandur,Tandur,,,,,,,,,,
TELANGANA,,SURYAPET,,Penpahad,N.ANNARAM,,,,,,,,,,
TELANGANA,,SURYAPET,,Penpahad,Gajulamalkapuram,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Atmakur (M),ParuPalli,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,B Pochampally,DHOTHIGUDEM,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Kodgal,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Kodgal,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Macharam,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Nasrullabad,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Malleboinpalle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Gollapalle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Nasrullabad,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Nasrullabad,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Ammapalle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Nekkonda,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Pedda Adiryal,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Pedda Adiryal,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Chinna Adiryal,,,,,,,,,,
TELANGANA,,SURYAPET,,Thungaturthy,THURUPU GUDEM,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,B Pochampally,Deshmukhi,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,B Pochampally,Jiblak Palle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Midjil,Midjil,,,,,,,,,,
TELANGANA,,MANCHERIAL,,Tandur,Kasipet,,,,,,,,,,
TELANGANA,,MANCHERIAL,,Tandur,Madnapur,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Midjil,Kothapalle,,,,,,,,,,
TELANGANA,,MANCHERIAL,,Tandur,Kothapalle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Midjil,Vemula,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Midjil,Midjil,,,,,,,,,,
TELANGANA,,Jagitial,,Medipalli,Govindaram,,,,,,,,,,
TELANGANA,,Jagitial,,Medipalli,Govindaram,,,,,,,,,,
TELANGANA,,MANCHERIAL,,Tandur,Gopalnagar,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Atmakur (M),T REPAKA,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Mulkalapally,Mulakalapally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Mulkalapally,Chaparalapally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Mulkalapally,Mukamamidi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Mulkalapally,Jaganadhapuram,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Mulkalapally,Pogallapally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Mulkalapally,Pusugudem,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Mulkalapally,Chaparalapally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Mulkalapally,Timmampeta,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,MANCHERIAL,,Dandepally,Allipur,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Koppurai,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bodu,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Gollapally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Gangaram,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Gangaram,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Koppurai,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Gollapally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Pegallapadu,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Gangaram,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Gangaram,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bodu,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Pegallapadu,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bodu,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bodu,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Pegallapadu,,,,,,,,,,
TELANGANA,,RAJANNA SIRCILLA,,Illanthakunta,Peddalingapur,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Gollapally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bethampudi,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Tekulapalli,Bodu,,,,,,,,,,
TELANGANA,,ADILABAD,,SIRIKONDA,Dharmasagar,,,,,,,,,,
TELANGANA,,NAGARKURNOOL,,Kollapur,Somasila,,,,,,,,,,
TELANGANA,,Jagitial,,Beerpur,Mangela,,,,,,,,,,
TELANGANA,,Jagitial,,Beerpur,Rangasagar,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ellandakunta,Rachapalli,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Devarakadra,Baswapur,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Devarakadra,Jeenugurala,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Peddavangara,Bommakal,,,,,,,,,,
TELANGANA,,SIDDIPET,,Komuravelli,Tapaspalle,,,,,,,,,,
TELANGANA,,SIDDIPET,,Komuravelli,Ramsagar,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Yadagirigutta,Pedakandukur,,,,,,,,,,
TELANGANA,,VIKARABAD,,Basheerabad,Gotiga Khurd,,,,,,,,,,
TELANGANA,,VIKARABAD,,Basheerabad,Ismailpur,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Devarakadra,Perur,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Peddavangara,Bommakal,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Peddavangara,Chinnavangara,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Aswapuram,Mamillavai,,,,,,,,,,
TELANGANA,,SURYAPET,,JajiReddyGudem,PERSAIPALLY,,,,,,,,,,
TELANGANA,,SURYAPET,,JajiReddyGudem,Kommala,,,,,,,,,,
TELANGANA,,SURYAPET,,JajiReddyGudem,MACHIREDDY PALLY,,,,,,,,,,
TELANGANA,,SURYAPET,,JajiReddyGudem,Kodoor,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Devarakadra,Rekulampalle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Devarakadra,Peddarajmoor,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Devarakadra,Puttapalle,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Balanagar,Gunded,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Devarakadra,Baswapur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Aloor II,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Aloor III,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Anantawaram,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Kistapur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Naincheru,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Khanapur,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Sangem,Venkatapur (Haveli),,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Panikera,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Sangem,Elugur( Rangampet),,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Chandrugonda,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Sangem,Chintalapalle,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Chinnakorpole,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Mudigonda,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Chinnakorpole,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Sangem,Theegarajupalle,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Redlawada,,,,,,,,,,
TELANGANA,,JANGOAN,,LingalaGhanpur,Jeedikal,,,,,,,,,,
TELANGANA,,SIDDIPET,,Siddipet Rural,Irkode,,,,,,,,,,
TELANGANA,,SIDDIPET,,Siddipet Rural,Raghavapur,,,,,,,,,,
TELANGANA,,SURYAPET,,JajiReddyGudem,Kodoor,,,,,,,,,,
TELANGANA,,SURYAPET,,Thungaturthy,Annaram,,,,,,,,,,
TELANGANA,,SURYAPET,,Thungaturthy,Velug Palle,,,,,,,,,,
TELANGANA,,SURYAPET,,Thungaturthy,K KOTHA GUDEM,,,,,,,,,,
TELANGANA,,SURYAPET,,Thungaturthy,Vempati,,,,,,,,,,
TELANGANA,,SURYAPET,,Nadigudem,Ratnavaram,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Bommalaramaram,LAXMITHANDA,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Ellandakunta,Ellanthakunta,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Shankarayapalle,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,Rasoolpur,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,Musham Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,Medla Duppala Palle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Mahalingapuram,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Donthanpalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Thalakondapally,Venkatapurpatti Veljala,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Nowlaipalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Bastepur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Chevella,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Devuni Erravelly,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Anthappaguda,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Dearlapalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Tangedapalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Chandippa,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Tallaram,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Regadghanapur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Nyalata,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Mahalingapuram,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Pamena,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Kanduwada,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Orella,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Chevella,Nyalata,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Donthanpalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Gopularam,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Kandukur,Mucherla,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Donthanpalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Gopularam,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Maharajpet,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Redlawada,,,,,,,,,,
TELANGANA,,Nirmal,,Pembi,Paspula,,,,,,,,,,
TELANGANA,,Nirmal,,Pembi,Shetpalle,,,,,,,,,,
TELANGANA,,Nirmal,,Pembi,Burugpalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Gandhari,Medpalle,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Yellareddy,Venkatapur,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Yellareddy,Kottal,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Gudur,Adivarampet,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Gudur,Seetanagar,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Yellandu,Rompedu,,,,,,,,,,
TELANGANA,,SIDDIPET,,Raipole,Rayapole,,,,,,,,,,
TELANGANA,,SIDDIPET,,Siddipet Rural,Raghavapur,,,,,,,,,,
TELANGANA,,SIDDIPET,,Narayanaraopet,Narayanraopet,,,,,,,,,,
TELANGANA,,SURYAPET,,Thungaturthy,Velug Palle,,,,,,,,,,
TELANGANA,,SURYAPET,,Nadigudem,Kagitha Rama-Chandrapuram,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),Bopparam,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),Thummalapen Pahad,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),Dacharam,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),PATHA SURYAPET,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),Gattikal,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),Isthalapuram,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),Patharla Pahad,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),KothaGudem,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),Midthan Palle,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),Naseempet,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Narayanpur,Voilpally,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Narayanpur,Voilpally,,,,,,,,,,
TELANGANA,,JAYASHANKAR BHUPALAPALLY,,Palimela,Bheemanpalle,,,,,,,,,,
TELANGANA,,ADILABAD,,Boath,Dhannur (Khurd),,,,,,,,,,
TELANGANA,,KARIMNAGAR,,V.Saidapur,Saidapur,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,M.Domalapalle,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,Chandan Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,Mamillagudem,,,,,,,,,,
TELANGANA,,NALGONDA,,ChinthaPally,Mallareddypally,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,K.Kondaram,,,,,,,,,,
TELANGANA,,NALGONDA,,ChinthaPally,Polepally Ramnagar,,,,,,,,,,
TELANGANA,,NALGONDA,,ChinthaPally,THAKKALAPALLY,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,Kanchanpalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Janwada,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Kondakal,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Kothapalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Mahalingapuram,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Maharajpet,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Farooqnagar,Suryaraoguda,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Chandrugonda,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Deekshakunta,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Nagaram,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Govindapur,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Lenkalpalle,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Gundlapahad,,,,,,,,,,
TELANGANA,,MANCHERIAL,,Tandur,Narsapur,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Yellandu,Chella Samudram,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Laxmidevipalli,Karukonda,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Laxmidevipalli,Laxmidevipally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Laxmidevipalli,Laxmidevipally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Laxmidevipalli,Laxmidevipally,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Aswaraopeta,Jammigudem,,,,,,,,,,
TELANGANA,,BHADRADRI KOTHAGUDEM,,Aswaraopeta,Aswaraopeta,,,,,,,,,,
TELANGANA,,SURYAPET,,Thungaturthy,Ravula Palle,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Thurkapally,Mulakala Pally,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Hanwada,Dorasamudram,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Khanapur,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Hanwada,Cheekarlapalle,,,,,,,,,,
TELANGANA,,NALGONDA,,ChinthaPally,KISTRAINAPLLY,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,Cherlapalle,,,,,,,,,,
TELANGANA,,NALGONDA,,ChinthaPally,Ummapuram,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Mokila,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Farooqnagar,Kondannaguda,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Parveda (Chanchalam),,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Donthanpalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Gopularam,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Maharajpet,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Proddutur,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Ravalpalle Kalan,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Kondakal,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Tangutoor,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Yelwarthy,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Sankepalle (Paigah),,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Janwada,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Rampur,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Venkatapur,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Redlawada,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Pathipaka,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Topanpalle,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Suripalle,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Kannaraopet,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Shanigaram,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Deekshakunta,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Shanigaram,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Rudragudem,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Narakkapet,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Thorrur,Zamisthanpur,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Munipally,Thakkadpalle,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Munipally,Hydlapoor,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Munipally,Kankole,,,,,,,,,,
TELANGANA,,SIDDIPET,,Komuravelli,Ainapur,,,,,,,,,,
TELANGANA,,SIDDIPET,,Komuravelli,Kistampet,,,,,,,,,,
TELANGANA,,SIDDIPET,,Komuravelli,Komuravelle,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Chinnadhanwada,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Mandoddi,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Mundladinne,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Nasnoor,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Pacharla,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Padamatigarlapadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Peddadhanwada,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Pedda Thandrapadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Rajoli,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Thurpu garlapadu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Rajoli,Thummilla,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Yadagirigutta,Saidapur,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Narayanpur,Chillapuram,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Narayanpur,Gujja,,,,,,,,,,
TELANGANA,,Mulugu,,Tadvai,Gangaram (P.A),,,,,,,,,,
TELANGANA,,Mulugu,,Tadvai,Padigapuram (P.P),,,,,,,,,,
TELANGANA,,ADILABAD,,Boath,Pardi (Buzurg),,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Gandeed,Vennached,,,,,,,,,,
TELANGANA,,MAHABUBNAGAR,,Jadcherla,Vallur,,,,,,,,,,
TELANGANA,,NALGONDA,,GundlaPally,Veeraboina Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,Nalgonda,Gundlapalle,,,,,,,,,,
TELANGANA,,NALGONDA,,GundlaPally,Towklapur,,,,,,,,,,
TELANGANA,,NALGONDA,,GundlaPally,Yerraram,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Thalakondapally,Thimmapur,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Rangapuram,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nallabelli,Relakunta,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Manopad,CHANDUR,,,,,,,,,,
TELANGANA,,SURYAPET,,Atmakur (S),PATHA SURYAPET,,,,,,,,,,
TELANGANA,,KUMURAM BHEEM ASIFABAD,,Rebbena,Nambal,,,,,,,,,,
TELANGANA,,NALGONDA,,Gurrampode,Parla Palle,,,,,,,,,,
TELANGANA,,NALGONDA,,KethePally,Korla Pahad,,,,,,,,,,
TELANGANA,,NALGONDA,,GundlaPally,Cherkupalle,,,,,,,,,,
TELANGANA,,RANGA REDDY,,Shankarpalle,Masaniguda,,,,,,,,,,
TELANGANA,,KAMAREDDY,,Yellareddy,Hajipur,,,,,,,,,,
TELANGANA,,SANGAREDDY,,Sirgapoor,Wasar,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Yadagirigutta,Sadu Velle,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Bhongir,Tukkapuram,,,,,,,,,,
TELANGANA,,KARIMNAGAR,,Veenavanka,Korkal(Jangampalle),,,,,,,,,,
TELANGANA,,NALGONDA,,ChandamPeta,Rekula Valyam,,,,,,,,,,
TELANGANA,,NALGONDA,,ChandamPeta,PEDDAMULA,,,,,,,,,,
TELANGANA,,NIZAMABAD,,Varni,Shankaoora,,,,,,,,,,
TELANGANA,,NIZAMABAD,,Varni,Varni,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Chandrugonda,,,,,,,,,,
TELANGANA,,WARANGAL RURAL,,Nekkonda,Appalaraopet,,,,,,,,,,
TELANGANA,,PEDDAPALLI,,Odela,Pothkapalli,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Kuravi,Nallela,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Garla,Seripuram,,,,,,,,,,
TELANGANA,,MAHABUBABAD,,Garla,Gopalapuram,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Waddepally,Budamarsu,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Waddepally,Ramapuram,,,,,,,,,,
TELANGANA,,JOGULAMBA GADWAL,,Waddepally,Konkala,,,,,,,,,,
TELANGANA,,YADADRI BHUVANAGIRI,,Rajapeta,Challur,,,,,,,,,,
TELANGANA,,NALGONDA,,GundlaPally,T.Gowararam,,,,,,,,,,
TELANGANA,,NALGONDA,,GundlaPally,Kame Palle,,,,,,,,,,
